id,safra,idade,renda,tempo_emprego,utilizacao,n_atrasos_12m,dti,consultas_6m,tipo_ocupacao,possui_imovel,default
9267,202302,47,3072.0,4.6,0.35,0,0.11,0,CLT,0,1
9268,202411,34,3945.0,3.8,0.661,1,0.311,2,autonomo,1,0
9269,202312,55,1473.0,9.2,0.536,0,0.494,0,servidor,1,0
9270,202404,52,884.0,4.1,0.184,3,0.124,0,autonomo,1,1
9271,202301,68,2236.0,1.7,0.668,0,0.406,2,CLT,0,0
9272,202407,23,4193.0,1.7,0.354,0,0.24,0,aposentado,1,0
9273,202305,62,726.0,7.7,0.158,1,0.295,0,autonomo,0,1
9274,202401,37,2388.0,11.4,0.275,0,0.706,1,CLT,0,0
9275,202304,24,1392.0,1.1,0.506,1,0.245,0,aposentado,0,1
9276,202309,54,3225.0,15.6,0.445,1,0.293,1,CLT,0,0
9277,202301,29,9691.0,2.1,0.54,0,0.564,2,autonomo,0,1
9278,202312,29,3266.0,1.7,0.194,0,0.229,1,CLT,1,0
9279,202410,69,3450.0,1.3,0.651,1,0.504,1,CLT,1,0
9280,202410,31,5539.0,2.5,0.435,0,0.487,0,CLT,1,0
9281,202403,47,3680.0,3.8,0.327,0,0.199,0,CLT,1,0
9282,202302,30,3270.0,17.6,0.124,0,0.641,0,autonomo,0,0
9283,202312,27,5787.0,5.0,0.231,1,0.335,1,autonomo,0,0
9284,202306,21,4610.0,0.7,0.115,0,0.371,1,servidor,1,0
9285,202412,21,4206.0,7.0,0.723,0,0.418,0,CLT,0,0
9286,202401,44,3397.0,0.8,0.349,0,0.72,1,CLT,0,1
9287,202309,42,3062.0,6.0,0.279,1,0.174,2,CLT,0,0
9288,202301,22,5759.0,1.7,0.82,1,0.574,0,CLT,1,0
9289,202311,38,3077.0,2.1,0.267,3,0.58,2,CLT,0,1
9290,202401,34,6739.0,2.6,0.493,3,0.226,0,CLT,0,1
9291,202301,48,2157.0,7.0,0.818,0,0.163,0,servidor,1,1
9292,202306,69,7457.0,2.8,0.264,0,0.082,1,servidor,1,0
9293,202406,54,4610.0,17.2,0.08,1,0.079,0,CLT,1,0
9294,202301,66,2243.0,2.1,0.184,1,0.166,3,CLT,0,0
9295,202404,30,4696.0,0.5,0.086,0,0.071,1,CLT,0,0
9296,202403,31,2630.0,13.2,0.627,1,0.439,2,aposentado,0,0
9297,202412,57,3702.0,11.5,0.178,0,0.394,0,CLT,1,0
9298,202405,36,2855.0,2.2,0.448,1,0.24,3,autonomo,0,1
9299,202402,62,3407.0,0.4,0.096,0,0.093,3,CLT,0,0
9300,202411,43,5830.0,1.1,0.42,0,0.253,6,CLT,1,0
9301,202304,30,4719.0,4.2,0.606,0,0.597,3,CLT,1,0
9302,202306,62,2074.0,2.3,0.105,0,0.135,2,autonomo,0,0
9303,202303,47,2134.0,14.8,0.044,2,0.263,1,autonomo,0,0
9304,202405,60,4169.0,5.9,0.322,1,0.336,0,autonomo,0,1
9305,202408,43,4323.0,2.4,0.173,1,0.318,2,aposentado,1,1
9306,202402,27,2599.0,0.2,0.538,1,0.477,3,CLT,0,0
9307,202406,54,8068.0,26.5,0.308,0,0.603,0,CLT,0,0
9308,202406,27,5468.0,2.9,0.248,0,0.271,1,CLT,1,0
9309,202407,53,2663.0,8.9,0.43,2,0.812,0,servidor,0,1
9310,202403,41,2537.0,1.4,0.38,1,0.113,3,autonomo,0,1
9311,202307,59,3249.0,0.4,0.221,0,0.255,1,CLT,0,0
9312,202409,63,3084.0,0.9,0.351,0,0.249,0,CLT,1,0
9313,202304,40,6823.0,8.8,0.213,1,0.391,2,CLT,1,0
9314,202401,64,5957.0,0.7,0.656,2,0.498,2,servidor,0,0
9315,202302,26,3705.0,13.4,0.242,0,0.02,1,aposentado,0,0
9316,202301,26,5110.0,8.6,0.083,2,0.15,2,aposentado,0,0
9317,202312,69,5494.0,4.5,0.465,1,0.327,1,CLT,0,0
9318,202312,49,3749.0,1.1,0.141,0,0.314,1,autonomo,0,0
9319,202308,43,4453.0,0.7,0.596,0,0.084,0,servidor,1,0
9320,202404,28,4901.0,1.6,0.344,0,0.232,0,autonomo,0,0
9321,202409,35,4646.0,5.1,0.013,0,0.224,2,aposentado,1,0
9322,202402,54,2467.0,3.0,0.366,0,0.115,0,autonomo,0,0
9323,202411,61,2594.0,3.3,0.242,0,0.377,0,CLT,1,0
9324,202307,65,3152.0,7.6,0.124,0,0.091,0,CLT,1,0
9325,202306,40,2557.0,2.1,0.599,0,0.314,0,CLT,1,0
9326,202411,43,1743.0,4.3,0.545,0,0.539,0,servidor,1,0
9327,202405,29,5105.0,1.4,0.833,0,0.232,1,CLT,1,0
9328,202411,25,4329.0,2.5,0.263,0,0.703,3,CLT,1,0
9329,202407,42,1864.0,0.1,0.056,1,0.602,2,CLT,0,1
9330,202407,49,3228.0,0.1,0.677,0,0.039,1,CLT,1,0
9331,202404,26,3320.0,0.6,0.509,0,0.598,2,servidor,1,0
9332,202412,41,3988.0,1.1,0.368,1,0.103,0,CLT,0,1
9333,202407,52,2120.0,0.3,0.28,0,0.533,2,CLT,1,0
9334,202409,60,1850.0,5.4,0.106,0,0.441,1,CLT,0,0
9335,202301,66,4721.0,9.8,0.814,1,0.293,1,CLT,1,0
9336,202410,37,1691.0,0.1,0.09,0,0.113,0,CLT,1,0
9337,202311,40,3241.0,10.0,0.326,0,0.437,1,autonomo,1,0
9338,202305,63,3093.0,0.0,0.323,1,0.371,2,CLT,0,0
9339,202411,54,3423.0,1.0,0.629,0,0.205,1,autonomo,0,1
9340,202303,34,4131.0,12.6,0.6,1,0.091,2,CLT,1,0
9341,202310,54,8097.0,3.0,0.489,0,0.142,0,autonomo,1,1
9342,202409,28,1636.0,0.1,0.304,3,0.087,2,CLT,1,1
9343,202309,43,5644.0,7.8,0.829,0,0.353,3,CLT,1,0
9344,202412,36,1037.0,2.4,0.468,0,0.322,3,autonomo,1,1
9345,202410,69,7309.0,5.3,0.375,1,0.139,2,autonomo,1,0
9346,202412,22,1311.0,6.7,0.156,0,0.253,3,autonomo,1,1
9347,202303,62,12310.0,1.9,0.83,0,0.229,1,servidor,1,0
9348,202307,34,2996.0,22.6,0.521,0,0.041,0,CLT,0,0
9349,202306,22,6941.0,0.9,0.264,0,0.361,1,CLT,1,0
9350,202312,53,6261.0,17.2,0.549,0,0.21,2,servidor,0,0
9351,202305,54,2927.0,8.0,0.596,1,0.126,0,CLT,1,0
9352,202304,27,3042.0,0.7,0.227,0,0.341,1,aposentado,1,1
9353,202405,22,2396.0,0.0,0.817,1,0.343,0,autonomo,0,1
9354,202306,26,5397.0,1.3,0.812,1,0.095,3,CLT,1,1
9355,202308,41,2946.0,0.7,0.458,0,0.098,2,autonomo,0,0
9356,202301,27,2418.0,0.3,0.818,0,0.339,1,CLT,1,0
9357,202401,55,4763.0,6.7,0.564,0,0.057,3,autonomo,1,0
9358,202410,24,2325.0,7.7,0.155,0,0.307,0,servidor,1,0
9359,202302,59,3089.0,0.4,0.366,0,0.317,2,autonomo,1,0
9360,202304,63,3841.0,0.7,0.313,0,0.204,0,CLT,0,0
9361,202306,56,2641.0,9.9,0.362,0,0.219,0,CLT,1,0
9362,202305,67,2848.0,3.3,0.234,0,0.306,1,CLT,0,0
9363,202311,67,7844.0,11.0,0.496,0,0.699,1,autonomo,0,1
9364,202405,23,3287.0,0.4,0.561,0,0.075,2,servidor,0,0
9365,202307,37,3042.0,12.3,0.645,0,0.098,0,CLT,1,0
9366,202307,58,3336.0,2.2,0.695,0,0.264,0,CLT,1,0
9367,202306,37,4570.0,3.0,0.329,0,0.304,0,servidor,0,1
9368,202409,57,2171.0,2.2,0.2,0,0.496,3,CLT,0,0
9369,202407,58,4508.0,0.0,0.032,0,0.114,1,CLT,1,0
9370,202312,69,4138.0,0.7,0.007,0,0.116,2,servidor,1,0
9371,202302,37,1489.0,2.1,0.135,0,0.518,0,CLT,0,0
9372,202303,38,8930.0,1.5,0.677,0,0.405,0,CLT,0,1
9373,202408,22,7558.0,6.6,0.64,0,0.176,1,aposentado,1,0
9374,202408,34,2440.0,1.0,0.37,0,0.192,4,CLT,1,1
9375,202405,34,2077.0,10.3,0.089,0,0.496,0,autonomo,0,0
9376,202412,43,4081.0,0.3,0.401,0,0.136,1,servidor,0,1
9377,202409,41,1785.0,2.1,0.649,2,0.423,1,CLT,0,0
9378,202404,62,7202.0,8.0,0.163,1,0.424,0,CLT,1,0
9379,202303,58,2881.0,0.7,0.537,1,0.168,0,autonomo,0,0
9380,202406,56,8192.0,12.2,0.267,0,0.595,2,autonomo,1,0
9381,202301,21,2411.0,3.7,0.212,0,0.165,2,CLT,0,0
9382,202404,44,3442.0,9.9,0.059,1,0.439,2,autonomo,0,0
9383,202308,56,6861.0,2.8,0.372,0,0.407,1,CLT,1,1
9384,202301,32,3098.0,4.0,0.447,0,0.032,3,CLT,0,0
9385,202412,41,4172.0,4.2,0.279,0,0.148,2,CLT,1,0
9386,202303,56,6288.0,3.8,0.601,1,0.484,1,servidor,1,0
9387,202401,59,2757.0,2.7,0.858,0,0.375,0,autonomo,0,0
9388,202304,62,1937.0,6.9,0.413,0,0.071,1,CLT,0,0
9389,202409,42,1756.0,9.9,0.286,0,0.282,2,CLT,1,0
9390,202408,40,4874.0,4.0,0.767,0,0.364,1,servidor,0,0
9391,202305,39,4422.0,9.6,0.124,0,0.129,1,CLT,0,0
9392,202308,53,6191.0,3.7,0.788,1,0.396,2,CLT,1,0
9393,202303,41,3175.0,10.0,0.192,1,0.392,1,autonomo,0,0
9394,202305,40,1780.0,2.0,0.153,0,0.431,2,servidor,1,0
9395,202312,29,1123.0,2.1,0.265,0,0.265,2,CLT,1,0
9396,202303,44,15275.0,3.4,0.364,0,0.504,2,CLT,1,0
9397,202310,32,4738.0,0.2,0.172,0,0.463,0,autonomo,0,1
9398,202411,46,3899.0,11.6,0.151,0,0.229,1,CLT,0,0
9399,202402,64,4185.0,5.4,0.463,0,0.017,0,autonomo,0,0
9400,202407,59,1780.0,3.4,0.923,1,0.39,0,autonomo,0,1
9401,202307,44,2447.0,0.1,0.187,0,0.238,1,autonomo,0,0
9402,202412,68,8705.0,5.1,0.34,0,0.44,0,autonomo,1,0
9403,202409,69,5060.0,0.1,0.275,0,0.412,1,CLT,0,0
9404,202311,42,2485.0,0.6,0.475,0,0.361,1,CLT,1,0
9405,202302,58,1972.0,4.1,0.279,0,0.292,0,CLT,0,0
9406,202410,37,2813.0,0.7,0.303,1,0.468,1,CLT,0,1
9407,202302,64,3110.0,1.5,0.378,0,0.107,1,autonomo,1,0
9408,202412,39,10143.0,7.1,0.197,0,0.589,1,CLT,1,0
9409,202403,33,3314.0,47.4,0.269,0,0.576,1,aposentado,0,0
9410,202403,27,2009.0,5.0,0.419,0,0.242,1,autonomo,1,1
9411,202303,62,3536.0,8.2,0.515,0,0.228,0,CLT,1,1
9412,202407,35,4155.0,1.6,0.191,0,0.14,1,servidor,1,0
9413,202404,60,1919.0,1.9,0.41,0,0.112,0,CLT,1,0
9414,202402,25,4452.0,9.5,0.652,1,0.065,2,aposentado,1,0
9415,202308,45,6664.0,5.5,0.697,0,0.347,0,servidor,1,0
9416,202305,41,3902.0,13.2,0.406,2,0.159,2,CLT,1,1
9417,202410,42,2444.0,2.3,0.471,0,0.106,0,autonomo,1,0
9418,202406,29,2795.0,2.6,0.537,1,0.125,0,autonomo,0,0
9419,202412,24,1589.0,6.2,0.52,0,0.465,1,CLT,1,1
9420,202310,37,3405.0,2.8,0.796,1,0.061,3,CLT,1,0
9421,202412,44,4253.0,0.5,0.145,0,0.061,1,CLT,1,0
9422,202407,59,2325.0,12.1,0.186,2,0.518,1,autonomo,1,1
9423,202407,43,9603.0,7.7,0.317,0,0.499,1,servidor,1,0
9424,202408,33,5411.0,0.3,0.362,0,0.577,1,CLT,0,0
9425,202412,33,1486.0,4.9,0.404,0,0.093,0,CLT,1,0
9426,202312,50,1501.0,4.0,0.316,0,0.165,3,autonomo,0,1
9427,202407,42,2226.0,11.0,0.16,1,0.102,0,CLT,0,0
9428,202412,65,7995.0,2.4,0.372,0,0.318,0,aposentado,0,0
9429,202410,42,5684.0,0.7,0.172,0,0.436,1,CLT,1,0
9430,202408,48,8200.0,5.4,0.264,1,0.158,2,CLT,0,0
9431,202312,24,3660.0,3.6,0.497,0,0.163,2,CLT,0,1
9432,202406,30,3279.0,2.1,0.342,0,0.151,2,CLT,1,0
9433,202407,62,1951.0,36.7,0.327,2,0.134,2,autonomo,1,0
9434,202309,37,4337.0,4.9,0.281,1,0.413,2,CLT,1,1
9435,202410,41,3301.0,2.2,0.867,0,0.053,3,CLT,0,0
9436,202405,49,3238.0,1.3,0.37,0,0.071,2,servidor,1,0
9437,202308,23,8177.0,12.0,0.505,1,0.657,0,CLT,1,0
9438,202403,45,3418.0,0.3,0.17,1,0.421,0,autonomo,1,1
9439,202410,37,7083.0,9.7,0.158,1,0.333,1,CLT,0,0
9440,202402,28,1646.0,0.6,0.892,0,0.312,1,servidor,0,0
9441,202310,41,13961.0,0.4,0.289,0,0.27,1,autonomo,1,0
9442,202302,42,3021.0,2.8,0.344,0,0.246,0,CLT,1,0
9443,202307,30,5185.0,5.0,0.06,0,0.06,3,servidor,0,0
9444,202407,47,5615.0,14.6,0.631,1,0.356,3,CLT,1,1
9445,202409,57,2839.0,1.1,0.313,0,0.575,4,CLT,1,1
9446,202304,34,5484.0,0.0,0.343,1,0.222,1,aposentado,1,0
9447,202408,68,5628.0,0.2,0.46,1,0.5,0,CLT,1,0
9448,202307,51,2549.0,2.1,0.599,0,0.371,1,CLT,0,1
9449,202404,58,2564.0,2.1,0.722,0,0.413,2,CLT,1,0
9450,202306,24,3724.0,2.9,0.268,1,0.088,2,autonomo,0,1
9451,202310,58,3437.0,0.7,0.949,1,0.325,0,servidor,1,0
9452,202311,37,7307.0,9.0,0.501,0,0.392,2,CLT,1,0
9453,202411,55,5174.0,2.7,0.324,0,0.132,0,servidor,1,0
9454,202411,60,3515.0,0.4,0.574,0,0.33,1,CLT,0,0
9455,202301,33,4930.0,9.3,0.19,2,0.494,0,autonomo,0,0
9456,202404,33,1309.0,2.1,0.256,0,0.38,2,servidor,0,1
9457,202403,23,2677.0,4.4,0.643,1,0.21,2,CLT,1,0
9458,202303,50,4204.0,12.5,0.237,0,0.142,0,autonomo,1,0
9459,202309,58,6359.0,3.6,0.473,1,0.366,2,CLT,1,0
9460,202309,41,4023.0,0.0,0.78,0,0.044,3,CLT,1,0
9461,202407,28,7549.0,0.0,0.614,0,0.53,1,CLT,0,1
9462,202312,36,5619.0,30.5,0.463,0,0.682,0,CLT,1,0
9463,202409,40,2852.0,2.7,0.387,0,0.143,3,autonomo,1,0
9464,202410,65,3395.0,2.1,0.138,1,0.071,3,autonomo,0,0
9465,202303,27,4466.0,0.2,0.213,1,0.573,2,CLT,1,0
9466,202405,37,2909.0,3.0,0.352,0,0.326,0,servidor,1,0
9467,202304,52,7829.0,5.5,0.629,0,0.11,2,autonomo,0,0
9468,202308,32,2092.0,19.3,0.178,0,0.165,1,autonomo,1,1
9469,202306,64,4264.0,0.1,0.868,0,0.186,0,autonomo,1,0
9470,202403,65,5259.0,4.6,0.229,3,0.514,2,aposentado,1,0
9471,202309,39,3113.0,3.0,0.139,0,0.449,0,autonomo,1,0
9472,202305,57,2781.0,1.1,0.437,1,0.026,1,CLT,1,0
9473,202306,58,3505.0,1.7,0.535,0,0.349,1,aposentado,1,1
9474,202404,54,5464.0,7.3,0.8,0,0.446,2,CLT,1,0
9475,202412,30,2836.0,5.1,0.438,3,0.402,1,CLT,1,0
9476,202411,23,2134.0,1.2,0.409,1,0.091,1,CLT,1,1
9477,202306,38,6472.0,3.1,0.101,0,0.32,1,CLT,0,0
9478,202408,27,4446.0,0.8,0.594,1,0.131,2,aposentado,0,0
9479,202407,35,6027.0,5.7,0.418,1,0.263,2,autonomo,0,0
9480,202405,52,5322.0,0.8,0.496,1,0.222,1,CLT,0,0
9481,202406,49,10829.0,4.9,0.373,0,0.185,0,CLT,1,0
9482,202312,31,6358.0,2.7,0.595,1,0.094,3,aposentado,1,0
9483,202406,21,2535.0,3.8,0.261,1,0.074,1,servidor,0,0
9484,202312,32,4606.0,7.8,0.503,0,0.286,0,CLT,0,0
9485,202405,43,2755.0,5.8,0.179,0,0.348,2,CLT,0,1
9486,202406,59,2901.0,3.1,0.358,0,0.543,1,CLT,0,0
9487,202412,38,1797.0,0.1,0.29,0,0.124,1,autonomo,1,1
9488,202405,35,3156.0,5.4,0.392,1,0.758,1,CLT,0,1
9489,202409,48,4782.0,8.3,0.67,1,0.19,1,CLT,0,0
9490,202410,24,3523.0,10.8,0.324,1,0.355,1,CLT,0,1
9491,202308,32,2101.0,3.9,0.658,1,0.338,1,CLT,1,1
9492,202405,22,1700.0,0.3,0.275,2,0.505,1,CLT,0,1
9493,202302,46,10466.0,2.5,0.375,0,0.411,3,CLT,1,0
9494,202303,42,4284.0,0.9,0.447,0,0.19,0,CLT,0,0
9495,202404,49,2411.0,0.8,0.171,0,0.384,1,CLT,1,0
9496,202404,51,4587.0,8.4,0.314,0,0.397,3,servidor,1,0
9497,202405,40,10879.0,0.1,0.321,1,0.341,1,CLT,0,1
9498,202304,63,4965.0,1.4,0.659,0,0.285,0,servidor,1,0
9499,202306,65,904.0,0.6,0.238,0,0.153,0,autonomo,1,0
9500,202411,26,13714.0,7.0,0.488,2,0.082,1,autonomo,1,0
9501,202304,66,1444.0,15.1,0.677,0,0.47,2,aposentado,0,0
9502,202310,30,3285.0,1.7,0.542,0,0.607,0,autonomo,0,1
9503,202304,33,2066.0,2.3,0.543,1,0.315,1,CLT,1,0
9504,202410,46,2515.0,0.9,0.28,1,0.054,0,CLT,1,0
9505,202406,22,4197.0,7.1,0.611,0,0.37,2,CLT,1,0
9506,202403,38,1293.0,8.3,0.271,1,0.307,0,autonomo,1,0
9507,202408,30,3480.0,4.6,0.235,0,0.145,0,CLT,1,0
9508,202302,44,6462.0,1.3,0.225,0,0.101,0,servidor,0,0
9509,202307,60,2388.0,1.0,0.629,0,0.223,1,CLT,0,0
9510,202309,66,1817.0,4.8,0.359,0,0.123,1,CLT,0,0
9511,202408,31,3396.0,10.5,0.527,0,0.023,0,CLT,0,0
9512,202301,47,3074.0,36.8,0.497,3,0.038,3,autonomo,1,1
9513,202304,44,2704.0,8.4,0.29,1,0.437,1,CLT,0,1
9514,202309,41,2010.0,5.9,0.231,0,0.043,2,autonomo,1,0
9515,202410,52,4720.0,2.0,0.625,0,0.422,1,CLT,0,1
9516,202307,69,4903.0,3.3,0.39,1,0.102,1,CLT,0,0
9517,202408,40,2137.0,7.3,0.386,0,0.446,1,CLT,0,0
9518,202307,24,2290.0,26.1,0.702,0,0.179,0,servidor,0,0
9519,202311,65,3898.0,4.3,0.4,0,0.298,1,CLT,1,0
9520,202412,66,2247.0,2.8,0.388,2,0.357,1,CLT,0,1
9521,202305,36,3981.0,3.6,0.531,0,0.07,0,CLT,0,0
9522,202302,45,7586.0,2.7,0.472,0,0.21,2,autonomo,1,0
9523,202302,63,3534.0,2.7,0.584,0,0.243,3,CLT,0,0
9524,202308,45,1985.0,1.5,0.285,1,0.28,2,autonomo,0,1
9525,202307,44,4430.0,2.6,0.677,0,0.209,3,servidor,0,0
9526,202406,66,3331.0,4.3,0.553,1,0.203,1,servidor,1,0
9527,202303,61,3378.0,4.1,0.47,0,0.44,0,servidor,0,0
9528,202408,45,4618.0,2.5,0.684,1,0.32,1,autonomo,1,1
9529,202409,28,5144.0,4.9,0.111,0,0.209,2,aposentado,1,0
9530,202304,42,3706.0,1.7,0.092,0,0.218,1,autonomo,1,0
9531,202403,54,3532.0,0.7,0.052,1,0.109,2,servidor,0,0
9532,202412,34,10217.0,1.5,0.63,0,0.302,2,servidor,0,0
9533,202408,47,6636.0,3.2,0.249,1,0.26,2,CLT,1,0
9534,202409,53,5524.0,4.2,0.059,0,0.647,1,CLT,1,0
9535,202404,25,3888.0,2.0,0.475,0,0.099,0,autonomo,1,0
9536,202308,48,2202.0,8.4,0.831,1,0.207,1,servidor,0,0
9537,202310,57,6398.0,3.6,0.542,0,0.18,0,CLT,1,0
9538,202301,31,3913.0,8.9,0.319,0,0.281,2,autonomo,1,0
9539,202305,47,2728.0,8.7,0.056,1,0.093,3,servidor,1,0
9540,202302,55,3224.0,9.7,0.537,0,0.606,0,servidor,1,0
9541,202304,23,2246.0,4.8,0.201,0,0.216,0,servidor,1,0
9542,202303,52,6177.0,8.3,0.096,0,0.193,2,CLT,1,0
9543,202308,33,5123.0,22.4,0.305,0,0.236,1,autonomo,0,0
9544,202410,40,3987.0,6.5,0.474,0,0.092,0,aposentado,0,0
9545,202306,52,3564.0,0.4,0.749,0,0.313,0,CLT,1,1
9546,202303,21,2591.0,1.1,0.389,2,0.399,1,autonomo,1,1
9547,202410,21,1255.0,10.5,0.544,0,0.787,0,aposentado,0,1
9548,202402,42,1796.0,1.3,0.26,0,0.224,1,CLT,1,0
9549,202302,67,2512.0,0.8,0.704,1,0.427,0,servidor,1,1
9550,202412,21,2330.0,3.8,0.628,0,0.479,0,CLT,0,1
9551,202310,59,4208.0,7.7,0.846,1,0.544,2,CLT,1,1
9552,202404,24,5463.0,2.4,0.179,0,0.385,2,CLT,1,1
9553,202302,44,3414.0,3.2,0.215,0,0.033,1,CLT,0,0
9554,202403,42,7365.0,1.8,0.398,0,0.585,0,aposentado,1,0
9555,202405,43,2462.0,6.0,0.592,0,0.186,3,CLT,1,1
9556,202306,25,3402.0,2.9,0.565,0,0.12,3,servidor,1,0
9557,202403,57,3549.0,2.1,0.916,0,0.203,0,servidor,0,1
9558,202301,34,6286.0,0.4,0.38,2,0.298,1,CLT,0,1
9559,202305,58,3839.0,6.2,0.372,1,0.216,1,aposentado,0,0
9560,202412,53,3892.0,0.5,0.094,1,0.121,2,autonomo,0,0
9561,202302,48,1592.0,0.3,0.407,0,0.381,2,aposentado,1,1
9562,202405,36,2322.0,14.2,0.378,0,0.216,2,CLT,0,0
9563,202309,52,6298.0,2.3,0.153,1,0.427,1,CLT,1,0
9564,202403,69,1290.0,1.0,0.5,0,0.284,4,CLT,1,1
9565,202304,66,7126.0,9.5,0.692,0,0.61,2,CLT,1,0
9566,202310,65,4674.0,0.6,0.619,0,0.194,1,CLT,1,0
9567,202302,31,2505.0,5.0,0.204,0,0.252,2,CLT,0,0
9568,202312,49,2402.0,4.0,0.609,0,0.411,0,autonomo,0,0
9569,202301,40,9395.0,11.5,0.281,0,0.545,0,aposentado,0,0
9570,202411,68,7374.0,1.4,0.502,1,0.211,1,autonomo,1,0
9571,202407,67,3430.0,1.1,0.206,0,0.464,3,servidor,0,0
9572,202401,63,3894.0,0.5,0.09,1,0.339,0,autonomo,0,0
9573,202311,28,2636.0,0.5,0.608,0,0.166,1,servidor,0,0
9574,202302,36,3895.0,2.0,0.289,0,0.124,1,autonomo,0,0
9575,202307,55,2599.0,7.6,0.348,0,0.106,2,CLT,1,0
9576,202311,57,3501.0,11.1,0.313,0,0.42,1,CLT,0,0
9577,202307,38,9002.0,0.2,0.343,0,0.05,1,CLT,1,0
9578,202310,27,3471.0,5.8,0.391,1,0.147,0,CLT,1,0
9579,202408,27,2156.0,2.5,0.148,0,0.275,1,CLT,0,0
9580,202308,54,1839.0,0.2,0.356,0,0.33,2,aposentado,1,0
9581,202408,43,3880.0,3.4,0.401,0,0.702,3,CLT,0,1
9582,202305,45,2489.0,0.1,0.4,0,0.298,1,aposentado,1,0
9583,202410,60,4119.0,6.2,0.75,1,0.139,2,aposentado,0,0
9584,202403,21,1620.0,0.3,0.62,1,0.084,2,autonomo,1,0
9585,202301,57,5142.0,2.7,0.282,0,0.58,2,CLT,1,0
9586,202307,34,2143.0,3.5,0.533,0,0.161,2,CLT,1,1
9587,202407,66,3726.0,3.5,0.087,0,0.283,2,CLT,0,0
9588,202302,67,3074.0,1.6,0.242,0,0.586,1,CLT,1,0
9589,202410,45,8597.0,7.9,0.465,1,0.446,2,CLT,1,0
9590,202304,36,3967.0,16.3,0.71,1,0.331,0,aposentado,1,0
9591,202306,32,9631.0,0.1,0.153,1,0.168,1,aposentado,0,0
9592,202311,29,4819.0,0.3,0.278,0,0.406,1,CLT,1,1
9593,202310,69,7426.0,0.2,0.196,1,0.165,0,autonomo,1,0
9594,202308,30,3280.0,0.1,0.397,0,0.156,1,servidor,1,0
9595,202302,42,4328.0,4.6,0.462,1,0.278,1,autonomo,0,0
9596,202402,44,6696.0,4.2,0.649,1,0.297,1,CLT,0,0
9597,202307,54,5724.0,2.0,0.533,0,0.355,2,aposentado,1,1
9598,202304,62,4748.0,5.4,0.207,0,0.304,2,aposentado,1,0
9599,202306,48,3090.0,12.2,0.532,1,0.583,1,CLT,0,0
9600,202307,58,3363.0,1.7,0.871,0,0.519,1,CLT,1,0
9601,202401,48,6431.0,0.7,0.728,0,0.404,0,CLT,0,0
9602,202311,42,7136.0,0.0,0.302,1,0.285,1,aposentado,1,0
9603,202312,28,2707.0,10.9,0.326,0,0.062,0,servidor,1,0
9604,202304,31,2510.0,6.0,0.561,0,0.232,1,CLT,0,0
9605,202302,42,2317.0,3.6,0.17,0,0.107,0,CLT,0,0
9606,202406,23,5513.0,4.4,0.54,0,0.085,1,servidor,0,1
9607,202310,36,2288.0,0.3,0.122,1,0.253,1,CLT,0,1
9608,202408,43,5480.0,5.5,0.085,1,0.253,2,servidor,0,0
9609,202406,44,4783.0,2.8,0.323,0,0.172,2,autonomo,1,0
9610,202301,60,2772.0,1.6,0.073,0,0.308,0,servidor,1,0
9611,202312,68,7958.0,2.1,0.336,2,0.544,1,CLT,1,0
9612,202308,56,1753.0,1.1,0.016,0,0.22,1,autonomo,1,0
9613,202406,24,8348.0,19.2,0.382,0,0.502,0,aposentado,0,0
9614,202301,41,4270.0,5.2,0.525,3,0.174,1,aposentado,1,1
9615,202310,56,1291.0,3.5,0.892,0,0.391,1,aposentado,0,1
9616,202312,50,8070.0,0.3,0.361,0,0.3,1,autonomo,0,0
9617,202308,43,5920.0,0.3,0.269,0,0.481,0,aposentado,1,0
9618,202409,42,2939.0,11.1,0.45,0,0.339,3,autonomo,0,1
9619,202312,40,2248.0,7.9,0.356,0,0.078,2,CLT,1,0
9620,202309,49,1661.0,0.8,0.835,0,0.285,0,servidor,1,1
9621,202308,29,12182.0,1.6,0.402,0,0.242,1,autonomo,1,1
9622,202309,46,2295.0,5.4,0.436,1,0.177,2,servidor,0,1
9623,202305,31,1936.0,5.0,0.11,0,0.191,0,CLT,0,0
9624,202311,54,4163.0,2.2,0.311,2,0.051,5,autonomo,0,1
9625,202404,63,1605.0,3.8,0.168,1,0.257,1,CLT,1,0
9626,202401,45,2229.0,5.5,0.283,0,0.101,2,servidor,1,0
9627,202409,39,5988.0,9.0,0.539,0,0.3,0,CLT,0,0
9628,202307,67,4592.0,0.8,0.347,0,0.651,1,autonomo,0,1
9629,202407,53,3001.0,2.0,0.744,0,0.347,1,autonomo,0,1
9630,202311,41,3674.0,5.4,0.125,2,0.278,0,CLT,0,0
9631,202312,22,2918.0,0.6,0.429,0,0.458,5,autonomo,0,1
9632,202307,21,3530.0,34.9,0.53,0,0.456,1,servidor,1,1
9633,202409,31,2488.0,15.3,0.057,0,0.246,0,CLT,0,0
9634,202302,32,2724.0,4.5,0.714,0,0.416,2,servidor,1,0
9635,202306,56,2683.0,1.7,0.283,0,0.4,1,autonomo,1,0
9636,202302,45,2533.0,5.1,0.588,0,0.372,0,autonomo,0,0
9637,202410,69,6136.0,21.5,0.601,1,0.133,0,autonomo,1,0
9638,202311,47,5351.0,0.4,0.561,0,0.484,2,servidor,0,0
9639,202412,65,2284.0,4.0,0.369,0,0.319,2,servidor,0,0
